entity_id,canonical_name,category_slug,rank,media_status,review_status,rights_status,is_publishable,priority,reason
"bdfutbol:primeira-liga:player:a44102b4d6dfcb301a015173","Mário Ricardo Silva Velho","primeira-liga-clean_sheets","178","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:primeira-liga:player:63aa8a80d61e3bee3afc0386","Nuno Miguel Carrapato Gonçalves Jacinto","primeira-liga-clean_sheets","178","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:la-liga:player:5eaac23de39f0b6afbe6bc29","Roberto Jiménez Gago","primeira-liga-clean_sheets","178","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:1115","Anthony Ralston","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:115251","Antonio Baltasar Doblas Santana","la-liga-clean_sheets","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:105909","Aslan Darabayev","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:11032","Bogdan Vaštšuk","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:109564","Bojan Miovski","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1113","Carl Lustig","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:9178c97d49f73e561b2a3eed","Carlos Fernando Navarro Montoya","la-liga-clean_sheets","179","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:109714","Dejan Petrovič","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:bundesliga:player:e65622f80bc852b71a00582c","Eberhard Trautner","bundesliga-clean_sheets","179","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:111485","Elkhan Astanov","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:5001","Emre Can","club-career-yellow-cards","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:105813","Eyal Golasa","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:136087","Fabiano Parisi","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:268341","Federico Gatti","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1821","Filip Kostić","serie-a-goals","179","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:111148","Gavriel Kanichowsky","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:serie-a:player:424ee712919072178e5bad0f","Gianluca Mancini","club-career-yellow-cards","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:289761","Giorgio Scalvini","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:2553","Guillermo Maripán","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:10810","Iliyan Stefanov","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:8298b8fec225a4f3ba1d2fb8","Iñaki Lafuente Sancha","la-liga-clean_sheets","179","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:serie-a:player:c03e64500f051a493869d92c","Ivan Radovanović","club-career-yellow-cards","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:10999","Ivan Turitsov","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:bundesliga:player:5152e8c209beed0f6205a782","Jürgen Rollmann","bundesliga-clean_sheets","179","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:30573","Leonardo Pavoletti","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:288699","Máximo Perrone","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1137","Michael Johnston","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:111650","Mikhail Gabyshev","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1097","Moanes Dabbur","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:203474","Nicola Zalewski","serie-a-goals","179","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:1807","Obite Ndicka","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:bundesliga:player:257cb23c0b3d6d7fe0665fa2","Ralf Raps","bundesliga-clean_sheets","179","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:111495","Ramazan Orazov","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:25447","Raphael Wolf","bundesliga-clean_sheets","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:111016","Raz Shlomo","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:2118","Răzvan Marin","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:112689","Ryan Camenzuli","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:6f808c6fc247215358718694","Stefan de Vrij","serie-a-goals","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1082","Stefan Lainer","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:106054","Stephen Pisani","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:112862","Victor Mudrac","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:912d2409080ada98a573b7df","Žan Karničnik","nations-league-assists","179","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:21737","Alexander Isak","club-career-goals","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:10487","Ayoze Pérez","club-career-goals","180","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:8454","Callum Wilson","player-career-goals","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:733","Dani Carvajal","club-career-assists","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:4503","Eden Hazard","club-career-assists","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"transfermarkt:european-cup-champions-league:player:5bc64e03504f0f8435ed4109","Jackson Martínez","club-career-goals","180","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:11300","James Rodríguez","club-career-goals","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:8979","Jamie Vardy","club-career-assists","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:42315","Mehdi Taremi","player-career-goals","180","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:11071","Raúl Jiménez","player-career-goals","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:1692","Robbie Keane","club-career-goals","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:47436","Ryad Boudebouz","club-career-assists","180","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:45","Thomas Lemar","club-career-assists","180","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:la-liga:player:523439eebbd1014f60e66fd2","Abel Resino Gómez","goalkeeper-historical-index","181","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:21081","Anton Tătărușanu","serie-a-clean_sheets","181","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:e28f38b3fd52832a45b7ac28","Antonio Prats Cervera","goalkeeper-historical-index","181","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"uefa:player:f3527038b48cf2b0c532ec69","Mora","goalkeeper-historical-index","181","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:30394","Pietro Terracciano","serie-a-clean_sheets","181","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:113911","Apoula Edel","ligue-1-clean_sheets","182","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:ligue-1:player:8ece7f44bbaaf5ac98b13b57","Frank Mérelle","ligue-1-clean_sheets","182","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:ligue-1:player:fbe28c52f1e8ccdb28eec448","Jean-Marc Rodolphe","ligue-1-clean_sheets","182","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:15786","Jesper Hansen","ligue-1-clean_sheets","182","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:2941","Mouez Hassen","ligue-1-clean_sheets","182","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:40384","Radosław Majecki","ligue-1-clean_sheets","182","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:10487","Ayoze Pérez","player-career-goals","183","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"transfermarkt:european-cup-champions-league:player:5bc64e03504f0f8435ed4109","Jackson Martínez","player-career-goals","183","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:11300","James Rodríguez","player-career-goals","183","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:19","Julian Weigl","bundesliga-assists","183","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:11299","Keylor Navas","goalkeeper-career-clean-sheets","183","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:162386","Kristoffer Lund","bundesliga-assists","183","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:primeira-liga:player:282d4b4504df554e839cfd51","Marco Aurélio Siqueira","goalkeeper-career-clean-sheets","183","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:16","Mario Götze","bundesliga-assists","183","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:1692","Robbie Keane","player-career-goals","183","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:125720","Sirlord Conteh","bundesliga-assists","183","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:56","Antoine Griezmann","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:15559","Christian Pulišić","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:23815","Curtis Jones","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:e9dc1b7d92bc8907ac4f7ab5","Darko Lemajić","player-career-titles","184","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"uefa:player:45cc49428ab671e0a5fd3ddf","David Beckham","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:4330","David de Gea","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:552","David Neres","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:16c733e1d39e9184a7c8caa4","Declan McManus","player-career-titles","184","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"rsssf:serie-a:player:9e09229c99bb3bb0a4eaa2a6","Dries Mertens","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:4151","Edin Džeko","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:serie-a:player:5b627ab69a9c57ccfb52abb0","Guido Bistazzoni","serie-a-clean_sheets","184","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"pl:player:20750","Hakim Ziyech","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:8040350ba3840aa6b0e35ae8","Jules Koundé","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"uefa:player:e1eb39aa589f05ca62ec860c","Koke","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:1600","Konstantinos Tsimikas","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:3921","Magnus Eikrem","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:1493","Marcos Acuña","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:2239","Marin Tomasov","player-career-titles","184","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:182219","Álex Baena","club-career-assists","185","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:30510","Álex Berenguer","club-career-assists","185","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:333","Arkadiusz Milik","club-career-goals","185","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:primeira-liga:player:51cd8e90ea0042327a5fc978","Armindo José Canosa Elísio","primeira-liga-clean_sheets","185","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:primeira-liga:player:44a8bdfba66bd46f9bbcfd3b","Artur Paulo Oliveira da Silva","primeira-liga-clean_sheets","185","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:primeira-liga:player:0fc9a0a6e9e4eedc55b89645","Carlos Gustavo Bossio","primeira-liga-clean_sheets","185","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:ligue-1:player:0f2a564727609b9d8b73e2af","Damien Gregorini","goalkeeper-career-clean-sheets","185","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:41457","Daniel Martins Guimarães","primeira-liga-clean_sheets","185","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:756","Federico Valverde","club-career-assists","185","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:primeira-liga:player:69b9bca412b77437aeb8e594","Fernando Manuel Oliveira Soares","primeira-liga-clean_sheets","185","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:la-liga:player:1b982f413440bb9d984e226e","Iago Herrerín Buisán","la-liga-clean_sheets","185","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:la-liga:player:d9bcfe2d7170259222aae38e","Joan Garcia Pons","la-liga-clean_sheets","185","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:1470","Luís Maximiano","primeira-liga-clean_sheets","185","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:primeira-liga:player:325c425ac7aea126c896bb7d","Luís Miguel Rodrigues Candeias","primeira-liga-clean_sheets","185","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:primeira-liga:player:890dde9db9aa114b372d5d1b","Márcio Henrique Silva Paiva","primeira-liga-clean_sheets","185","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"api-football:player:25329","Maximilian Kruse","club-career-assists","185","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:ligue-1:player:90e62c6784d4ba1a05ea7fc0","Mevlüt Erdinç","club-career-goals","185","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:8658","Oliver Watkins","club-career-assists","185","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:21","Paco Alcácer","club-career-goals","185","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:21998","Pedro Neto","club-career-assists","185","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:serie-a:player:96f5a6a2c7956b316a136f66","Alessio Romagnoli","club-career-yellow-cards","186","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:e13aeb3493973c74d3343a80","Antonio Adán Garrido","goalkeeper-historical-index","186","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:3436","Gélson Fernandes","club-career-yellow-cards","186","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:1ae26cb28d1ffab3c5a9fb65","Leonardo Neorén Franco Ansío","goalkeeper-historical-index","186","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:bundesliga:player:b0510628979933e5f8886bee","Sebastian Rudy","club-career-yellow-cards","186","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:ligue-1:player:7ad3fd42563dca353629a718","Yannick Cahuzac","club-career-yellow-cards","186","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:19145","Abdul-Nasir Adarabioyo","premier-league-yellow_cards","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:333","Arkadiusz Milik","player-career-goals","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:164","Benjamin Davies","premier-league-yellow_cards","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:serie-a:player:e918060ceb35c48a4a408bb1","David Ospina Ramírez","serie-a-clean_sheets","187","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:1311","David Watson","premier-league-clean_sheets","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:204039","Iyenoma Udogie","premier-league-yellow_cards","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:4566","Julio César","premier-league-clean_sheets","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:51202","Matheus Cunha","player-career-goals","187","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:3618","Matt Duke","premier-league-clean_sheets","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:2090","Matteo Sereni","premier-league-clean_sheets","187","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"bdfutbol:ligue-1:player:90e62c6784d4ba1a05ea7fc0","Mevlüt Erdinç","player-career-goals","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:bb59d8b8749e824314ded6bd","Norberto Murara Neto","serie-a-clean_sheets","187","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:21","Paco Alcácer","player-career-goals","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:631","Philip Foden","premier-league-yellow_cards","187","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"pl:player:2799","Radek Cerny","premier-league-clean_sheets","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:7213","Sergio Rico","premier-league-clean_sheets","187","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:115052","André Lenz","bundesliga-clean_sheets","188","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:24011","Arthur Desmas","ligue-1-clean_sheets","188","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:22242","Eiji Kawashima","ligue-1-clean_sheets","188","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:ligue-1:player:b4a28c5f883fd8a068798390","Gilbert Bodart","ligue-1-clean_sheets","188","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:ligue-1:player:a0eabed9edd02d4bc012367d","Jean Francois Bedenik","ligue-1-clean_sheets","188","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"bdfutbol:bundesliga:player:0138a4423b238d21ef9e9a26","Jürgen Wittmann","bundesliga-clean_sheets","188","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:37765","Lars Unnerstall","bundesliga-clean_sheets","188","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:79096","Logan Bailly","bundesliga-clean_sheets","188","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:80394","Luís Fabiano Clemente","club-career-goals","188","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:21483","Marc-Aurèle Caillard","ligue-1-clean_sheets","188","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"pl:player:51202","Matheus Cunha","club-career-goals","188","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:bundesliga:player:5a2d351f96704ae584c8404e","Ralf Eilenberger","bundesliga-clean_sheets","188","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:ligue-1:player:07884edd76917956c1be343c","Stéphane d'Angelo","ligue-1-clean_sheets","188","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:bundesliga:player:653eae235f8f7252dd027cb2","Uwe Kamps","goalkeeper-historical-index","188","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:47422","Youssef En-Nesyri","club-career-goals","188","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:la-liga:player:ee133b295c6e7acbaa6f7c69","Alejandro Remiro Gargallo","goalkeeper-career-clean-sheets","189","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:111917","Aljoša Matko","uefa-conference-league-assists","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:106100","Armend Thaçi","uefa-conference-league-assists","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1337","Berke Özer","ligue-1-yellow_cards","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:119780","Blaž Kramer","uefa-conference-league-assists","189","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:161904","Bradley Barcola","ligue-1-yellow_cards","189","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:101487","Denys Antyukh","uefa-conference-league-assists","189","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:369","Diogo Costa","goalkeeper-career-clean-sheets","189","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:122734","Ferran Jutglà","uefa-conference-league-assists","189","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:138835","Folarin Balogun","ligue-1-yellow_cards","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1245","Ibrahim Traoré","uefa-conference-league-assists","189","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:la-liga:player:10e2f7d48f73b58d22a6efc0","José Roberto Santamaría Calavia","goalkeeper-career-clean-sheets","189","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"api-football:player:105803","Mario Jurčevič","uefa-conference-league-assists","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:122643","Miki Villar","uefa-conference-league-assists","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:11108","Patrick Andrade","uefa-conference-league-assists","189","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:106105","Qëndrim Zyba","uefa-conference-league-assists","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:111274","Ramzi Safouri","uefa-conference-league-assists","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"bdfutbol:primeira-liga:player:170836bd9ee03a76c3ec2576","Rui Manuel Silva Correia","goalkeeper-career-clean-sheets","189","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
"bdfutbol:la-liga:player:811d964d9189d5c84aca84c3","Sergio Asenjo Andrés","goalkeeper-historical-index","189","fallback","rejected","rejected","false","false","Los candidatos existentes están rechazados; se conserva fallback."
"api-football:player:109740","Tomi Horvat","uefa-conference-league-assists","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1898","Yohann Pelé","goalkeeper-career-clean-sheets","189","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1459","Aaron Ramsey","uefa-champions-league-yellow-cards","190","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"rsssf:international:player:c81a9054ad9c9bb663c7e46f","Jonathan David","national-team-official-goals","190","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"rsssf:international:player:9a3c99792feaa25b0cde0054","Keisuke Honda","national-team-official-goals","190","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:1157","Konrad Laimer","uefa-champions-league-yellow-cards","190","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"api-football:player:135545","Lee Bonis","uefa-champions-league-yellow-cards","190","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:1909","Luiz Gustavo","uefa-champions-league-yellow-cards","190","fallback","pending","review_required","false","false","Existe un candidato pendiente de revisión; no es publicable todavía."
"api-football:player:162037","Malik Tillman","uefa-champions-league-yellow-cards","190","licensed","approved","approved","true","false","Existe un retrato aprobado y publicable."
"bdfutbol:la-liga:player:038ce10d296abd61608efeb2","Mario Sebastián Viera Galaín","la-liga-clean_sheets","190","fallback","missing","missing","false","false","No existe retrato aprobado; se sirve fallback propio."
